AverageWordLength,TypeTokenRatio,RootTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
4.656566,0.502525,14.142314,11.340426,-129.325271,13.268657,18.914894,17.431373,1.425532,1.313725,0.431373,0.328358,0.431373,0.179104,0.235294,1.085106,2.940299,3.862745,0.235294,47,18.914894,79.106383,0.488121,0.289417,0.11879,0.103672,0.440299,25.977612,3.603999,0.52081,Intermediate
4.794157,0.559097,15.342093,11.393939,-179.717144,13.803279,25.515152,20.536585,1.848485,1.487805,0.707317,0.377049,0.560976,0.295082,0.439024,1.242424,3.131148,4.658537,0.439024,33,25.515152,109.909091,0.464668,0.282655,0.149893,0.102784,0.44697,26.371212,3.631199,0.554632,Intermediate
4.693503,0.516949,13.755122,9.860465,-133.954727,12.888889,18.883721,18.454545,1.465116,1.431818,0.522727,0.365079,0.522727,0.111111,0.159091,1.023256,2.349206,3.363636,0.159091,43,18.883721,77.465116,0.453401,0.27204,0.148615,0.125945,0.462963,23.148148,3.402069,0.488916,Intermediate
4.798128,0.573529,15.685793,11.439024,-145.549341,9.770115,20.731707,19.767442,2.121951,2.023256,1.069767,0.517241,1.046512,0.091954,0.186047,1.04878,2.425287,4.906977,0.186047,41,20.731707,87.536585,0.458904,0.312785,0.134703,0.093607,0.510949,35.766423,4.228855,0.515294,Intermediate
4.747004,0.527297,14.450245,11.435897,-207.169954,10.277108,21.871795,16.403846,2.128205,1.596154,0.788462,0.39759,0.634615,0.144578,0.230769,1.333333,2.072289,3.307692,0.230769,39,21.871795,92.871795,0.530374,0.320093,0.088785,0.060748,0.437956,26.277372,3.624733,0.501758,Intermediate
4.840376,0.478873,12.105173,11.83871,-159.124285,9.175,23.677419,20.388889,2.580645,2.222222,1.333333,0.55,1.222222,0.1125,0.25,1.16129,2.7625,6.138889,0.25,31,23.677419,100.032258,0.420655,0.261965,0.18136,0.13602,0.326923,11.115385,2.357476,0.540872,Intermediate
4.865942,0.59058,13.875481,11.535714,-164.510773,10.929825,22.25,15.974359,2.035714,1.461538,0.589744,0.421053,0.615385,0.245614,0.358974,1.392857,2.877193,4.205128,0.358974,28,22.25,96.785714,0.398827,0.328446,0.143695,0.129032,0.491071,27.008929,3.674842,0.547352,Intermediate
4.548885,0.560892,13.542956,11.30303,-147.703039,10.612903,19.939394,16.45,1.878788,1.55,0.825,0.435484,0.675,0.306452,0.475,1.212121,2.225806,3.45,0.475,33,19.939394,80.606061,0.428571,0.311111,0.146032,0.114286,0.428571,18,3,0.478723,Intermediate
4.6658,0.537061,14.893161,11.923077,-205.479154,9.052083,22.282051,19.75,2.461538,2.181818,1.045455,0.447917,0.977273,0.135417,0.295455,1.128205,1.854167,4.045455,0.295455,39,22.282051,92.410256,0.455531,0.32321,0.127983,0.093275,0.395973,23.362416,3.417778,0.530495,Intermediate
4.446072,0.492676,13.501492,11.512821,-150.133609,11.013158,21.461538,20.414634,1.948718,1.853659,0.804878,0.447368,0.829268,0.289474,0.536585,1.051282,2.921053,5.414634,0.536585,39,21.461538,85.615385,0.520642,0.272936,0.12156,0.084862,0.436975,22.722689,3.370659,0.520908,Intermediate
4.637394,0.570822,15.167105,10.179487,-141.670808,10.586667,20.358974,16.204082,1.923077,1.530612,0.612245,0.36,0.55102,0.173333,0.265306,1.25641,2.066667,3.163265,0.265306,39,20.358974,83.794872,0.477376,0.276018,0.156109,0.090498,0.434426,23.02459,3.392977,0.556675,Intermediate
4.874847,0.566871,16.183154,11.675,-161.794983,11.74359,22.9,19.913043,1.95,1.695652,0.673913,0.371795,0.630435,0.179487,0.304348,1.15,2.589744,4.391304,0.304348,40,22.9,99.525,0.484252,0.285433,0.145669,0.084646,0.482759,33.793103,4.110542,0.554585,Intermediate
5.140823,0.525316,13.206251,13,-183.340246,13.557692,27.115385,22.741935,2,1.677419,0.806452,0.423077,0.709677,0.423077,0.709677,1.192308,3.615385,6.064516,0.709677,26,27.115385,126.192308,0.497368,0.273684,0.171053,0.057895,0.490385,25.009615,3.536214,0.539007,Intermediate
5.216612,0.566775,14.044137,10,-249.627275,15.511111,19.388889,19.942857,1.25,1.285714,0.514286,0.4,0.514286,0.4,0.514286,0.972222,4.688889,6.028571,0.514286,36,19.388889,90.305556,0.519582,0.248042,0.174935,0.057441,0.547368,28.463158,3.772477,0.548711,Advanced
5.008869,0.574279,12.195834,13.789474,-182.051288,11.738095,25.947368,24.65,2.210526,2.1,0.95,0.452381,0.95,0.333333,0.7,1.052632,2.857143,6,0.7,19,25.947368,118.894737,0.454545,0.334545,0.149091,0.061818,0.532609,26.097826,3.612328,0.557809,Advanced
4.873786,0.539374,16.422155,11.375,-153.473653,10.968085,21.479167,19.092593,1.958333,1.740741,0.740741,0.393617,0.685185,0.276596,0.481481,1.125,3.12766,5.444444,0.481481,48,21.479167,94.291667,0.458716,0.280734,0.205505,0.055046,0.444444,30.222222,3.887301,0.528613,Advanced
4.827848,0.581013,16.330487,14.481481,-230.440975,13.951613,32.037037,29.827586,2.296296,2.137931,1.241379,0.532258,1.137931,0.435484,0.931034,1.074074,4.919355,10.517241,0.931034,27,32.037037,141.259259,0.518987,0.28903,0.126582,0.065401,0.576642,45.554745,4.772565,0.547977,Advanced
4.663636,0.498701,13.838399,13.448276,-263.577941,12.382353,29.034483,25.515152,2.344828,2.060606,1.30303,0.529412,1.090909,0.235294,0.484848,1.137931,3.794118,7.818182,0.484848,29,29.034483,124.103448,0.520833,0.31713,0.108796,0.053241,0.510949,35.766423,4.228855,0.513064,Advanced
4.919056,0.549747,13.387215,13.916667,-265.966453,12.901961,27.416667,23.5,2.125,1.821429,0.892857,0.431373,0.785714,0.27451,0.5,1.166667,3.607843,6.571429,0.5,24,27.416667,121.875,0.491713,0.265193,0.154696,0.088398,0.5625,30.375,3.897114,0.550152,Advanced
4.978471,0.580194,17.684016,9.509434,-146.650641,12.406977,20.132075,15.925373,1.622642,1.283582,0.328358,0.255814,0.328358,0.255814,0.328358,1.264151,2.418605,3.104478,0.328358,53,20.132075,87.716981,0.550699,0.256993,0.115385,0.076923,0.482993,34.292517,4.140804,0.536082,Advanced
5.152253,0.509135,14.588301,12.21875,-199.505226,12.971014,27.96875,22.375,2.15625,1.725,0.9,0.449275,0.775,0.275362,0.475,1.25,4.608696,7.95,0.475,32,27.96875,132.4375,0.519507,0.287474,0.149897,0.043121,0.514286,37.028571,4.302823,0.544134,Advanced
5.042056,0.566978,14.365934,13.727273,-225.396743,14.895833,32.5,23.833333,2.181818,1.6,1,0.458333,0.733333,0.25,0.4,1.363636,5.166667,8.266667,0.4,22,32.5,147.5,0.512755,0.290816,0.145408,0.05102,0.535088,32.640351,4.039824,0.548252,Advanced
5.253714,0.566857,16.76786,11.384615,-235.109317,13.555556,25.025641,21.217391,1.846154,1.565217,0.630435,0.375,0.586957,0.375,0.586957,1.179487,3.25,5.086957,0.586957,39,25.025641,118.692308,0.520871,0.255898,0.14882,0.07441,0.58156,47.687943,4.883029,0.564549,Advanced
5.292135,0.544944,14.540915,15,-219.585351,12.444444,31.36,23.058824,2.52,1.852941,1,0.444444,0.823529,0.238095,0.441176,1.36,2.84127,5.264706,0.441176,25,31.36,151.04,0.538288,0.281532,0.126126,0.054054,0.528,34.848,4.174207,0.566327,Advanced
5.418919,0.59009,15.228441,10.833333,-181.101282,12.965517,25.066667,20.324324,1.933333,1.567568,0.540541,0.275862,0.432432,0.396552,0.621622,1.233333,2.948276,4.621622,0.621622,30,25.066667,120.833333,0.466814,0.24115,0.201327,0.090708,0.504587,27.752294,3.72507,0.601064,Advanced
5.017831,0.518574,13.452961,12.56,-206.215681,17.186047,29.56,24.633333,1.72,1.433333,0.6,0.302326,0.433333,0.302326,0.433333,1.2,4.27907,6.133333,0.433333,25,29.56,135.4,0.563805,0.236659,0.146172,0.053364,0.54902,30.745098,3.920784,0.583221,Advanced
4.935154,0.598976,14.499676,13.826087,-206.963297,10.396825,28.478261,20.46875,2.73913,1.96875,1.3125,0.492063,0.96875,0.349206,0.6875,1.391304,2.396825,4.71875,0.6875,23,28.478261,126.086957,0.553977,0.301136,0.102273,0.042614,0.5,26.5,3.640055,0.537405,Advanced
4.606575,0.514316,15.793773,12.65,-177.976367,13.333333,26,23.636364,1.95,1.772727,0.931818,0.461538,0.818182,0.397436,0.704545,1.1,3.410256,6.045455,0.704545,40,26,108.6,0.50188,0.321429,0.120301,0.056391,0.432749,32.023392,4.001462,0.511538,Advanced
4.440843,0.54295,13.486592,12.483871,-155.95323,10.318182,21.967742,17.025,2.129032,1.65,0.575,0.30303,0.5,0.212121,0.35,1.290323,1.984848,3.275,0.35,31,21.967742,88.645161,0.387534,0.365854,0.119241,0.127371,0.474074,30.340741,3.894916,0.54185,Advanced
4.821429,0.531385,16.152714,10.5,-143.449167,13.526316,19.769231,20.156863,1.461538,1.490196,0.411765,0.276316,0.411765,0.328947,0.490196,0.980769,3.302632,4.921569,0.490196,52,19.769231,85.673077,0.485507,0.304348,0.141304,0.068841,0.458333,35.291667,4.200694,0.536965,Advanced
4.821029,0.533557,15.953266,11.511628,-165.889051,11.891566,22.953488,20.5625,1.930233,1.729167,0.875,0.433735,0.75,0.26506,0.458333,1.116279,3.228916,5.583333,0.458333,43,22.953488,100.232558,0.477495,0.279843,0.152642,0.09002,0.524476,39.335664,4.434843,0.51773,Advanced
4.997151,0.554131,14.681859,11.205882,-219.739467,12.822581,23.382353,20.921053,1.823529,1.631579,0.631579,0.370968,0.605263,0.129032,0.210526,1.117647,3.354839,5.473684,0.210526,34,23.382353,103.411765,0.535398,0.267699,0.134956,0.061947,0.487603,28.768595,3.792664,0.568553,Advanced
5.174349,0.487976,15.415716,12.888889,-169.648163,11.829787,24.711111,23.166667,2.088889,1.958333,0.895833,0.446809,0.875,0.191489,0.375,1.066667,3.829787,7.5,0.375,45,24.711111,115.111111,0.459069,0.282504,0.179775,0.078652,0.4375,33.6875,4.104114,0.560252,Advanced
4.521921,0.483299,14.958851,12.466667,-153.419417,11.268817,23.288889,18.068966,2.066667,1.603448,0.724138,0.387097,0.62069,0.258065,0.413793,1.288889,2.935484,4.706897,0.413793,45,23.288889,96.266667,0.465028,0.31758,0.137996,0.079395,0.404762,27.52381,3.709704,0.504771,Advanced
4.537313,0.579602,16.434553,10.565217,-146.873752,12.694444,19.869565,18.653061,1.565217,1.469388,0.489796,0.388889,0.571429,0.180556,0.265306,1.065217,3,4.408163,0.265306,46,19.869565,79.304348,0.448133,0.315353,0.13278,0.103734,0.440789,29.532895,3.842714,0.527352,Advanced
5.190341,0.526989,13.982589,13.52,-297.591695,16.361702,30.76,26.517241,1.88,1.62069,0.517241,0.297872,0.482759,0.425532,0.689655,1.16,5.361702,8.689655,0.689655,25,30.76,147.12,0.537757,0.244851,0.160183,0.057208,0.485981,25.271028,3.554647,0.56827,Advanced
4.50439,0.498537,15.960958,10.597015,-141.635175,9.266129,17.149254,15.527027,1.850746,1.675676,0.72973,0.41129,0.689189,0.16129,0.27027,1.104478,1.709677,2.864865,0.27027,67,17.149254,69.029851,0.381693,0.393782,0.132988,0.091537,0.434211,42.986842,4.6361,0.503916,Advanced
5.006418,0.512195,14.295659,10.317073,-147.442109,12.985075,21.219512,18.510638,1.634146,1.425532,0.404255,0.283582,0.404255,0.298507,0.425532,1.146341,2.626866,3.744681,0.425532,41,21.219512,95.317073,0.530738,0.256148,0.133197,0.079918,0.536,35.912,4.237452,0.56092,Advanced
4.940462,0.547995,15.720872,12.157895,-169.937624,10.370787,24.289474,20.511111,2.342105,1.977778,0.933333,0.404494,0.8,0.191011,0.377778,1.184211,3.303371,6.533333,0.377778,38,24.289474,107.210526,0.465251,0.316602,0.140927,0.07722,0.45122,33.390244,4.085966,0.561213,Advanced
5.246421,0.492843,15.41266,13.647059,-225.380659,14.155844,32.058824,26.585366,2.264706,1.878049,0.97561,0.480519,0.902439,0.298701,0.560976,1.205882,3.701299,6.95122,0.560976,34,32.058824,150.911765,0.54359,0.288889,0.102564,0.064957,0.52071,45.822485,4.786569,0.536697,Advanced
4.821656,0.588535,16.489487,11.055556,-176.738847,15.607143,24.277778,20.809524,1.555556,1.333333,0.428571,0.303571,0.404762,0.5,0.666667,1.166667,3.75,5,0.666667,36,24.277778,105.361111,0.516807,0.241597,0.153361,0.088235,0.521739,31.304348,3.956283,0.544622,Advanced
5.213828,0.597951,16.710574,13.83871,-202.880995,12.463768,27.741935,23.888889,2.225806,1.916667,0.916667,0.463768,0.888889,0.246377,0.472222,1.16129,3.26087,6.25,0.472222,31,27.741935,131.354839,0.511952,0.304781,0.13745,0.045817,0.660131,66.673203,5.773786,0.583721,Advanced
4.669782,0.539979,16.756766,10.030769,-116.68365,11.131313,16.953846,16.447761,1.523077,1.477612,0.462687,0.323232,0.477612,0.252525,0.373134,1.030769,2.191919,3.238806,0.373134,65,16.953846,69.184615,0.489945,0.334552,0.096892,0.078611,0.502732,46.251366,4.808917,0.49637,Advanced
4.851779,0.5583,17.760623,11.132075,-154.286024,11.117647,21.396226,20.25,1.924528,1.821429,0.75,0.411765,0.75,0.156863,0.285714,1.056604,2.696078,4.910714,0.285714,53,21.396226,92.641509,0.48,0.29,0.131667,0.098333,0.488506,41.522989,4.556478,0.529101,Advanced
5.049005,0.555896,14.205288,13.730769,-192.908126,13.259259,27.538462,24.689655,2.076923,1.862069,0.896552,0.444444,0.827586,0.185185,0.344828,1.115385,4.185185,7.793103,0.344828,26,27.538462,126.807692,0.516883,0.288312,0.137662,0.057143,0.576577,36.900901,4.295399,0.537709,Advanced
5.066508,0.52019,15.094477,13.606061,-195.80018,11.922078,27.818182,24.157895,2.333333,2.026316,1.078947,0.519481,1.052632,0.246753,0.5,1.151515,4.233766,8.578947,0.5,33,27.818182,129.272727,0.472946,0.286573,0.176353,0.064128,0.461538,30.461538,3.902662,0.543573,Advanced
4.695829,0.49237,15.437203,11.956522,-165.252878,12.054945,23.847826,18.283333,1.978261,1.516667,0.616667,0.318681,0.483333,0.351648,0.533333,1.304348,3.164835,4.8,0.533333,46,23.847826,100.347826,0.513605,0.307823,0.12415,0.054422,0.447514,36.248619,4.257265,0.536007,Advanced
5.051963,0.549654,16.175138,12.894737,-177.812789,11.352941,25.394737,20.978261,2.236842,1.847826,0.782609,0.364706,0.673913,0.235294,0.434783,1.210526,2.917647,5.391304,0.434783,38,25.394737,115.552632,0.488235,0.311765,0.139216,0.060784,0.471698,35.377358,4.205791,0.528497,Advanced
4.776744,0.534884,15.68587,11.921053,-222.838544,12.320513,25.289474,22.880952,2.052632,1.857143,0.880952,0.384615,0.714286,0.307692,0.571429,1.105263,3.205128,5.952381,0.571429,38,25.289474,109.157895,0.484725,0.283096,0.150713,0.081466,0.374101,19.453237,3.118753,0.510926,Advanced
4.71097,0.512658,15.784546,12.731707,-175.759448,10.907216,25.804878,22.041667,2.365854,2.020833,1.041667,0.42268,0.854167,0.206186,0.416667,1.170732,2.484536,5.020833,0.416667,41,25.804878,108.926829,0.509363,0.320225,0.106742,0.06367,0.461988,36.497076,4.271831,0.504726,Advanced
4.835664,0.587413,14.048866,10.433333,-158.360797,16.714286,23.4,16.714286,1.4,1,0.309524,0.238095,0.238095,0.47619,0.47619,1.4,3.166667,3.166667,0.47619,30,23.4,95.4,0.551429,0.265714,0.12,0.062857,0.483871,21.774194,3.29956,0.498575,Advanced
4.758534,0.548673,15.431264,11.447368,-164.018185,11.918919,23.210526,20.045455,1.947368,1.681818,0.681818,0.351351,0.590909,0.162162,0.272727,1.157895,2.797297,4.704545,0.272727,38,23.210526,99.052632,0.503371,0.298876,0.123596,0.074157,0.571429,43.428571,4.659859,0.504535,Advanced
4.914063,0.567708,15.732795,10.921053,-157.0936,13.1875,22.210526,20.095238,1.684211,1.52381,0.428571,0.28125,0.428571,0.234375,0.357143,1.105263,3.546875,5.404762,0.357143,38,22.210526,99.736842,0.507625,0.272331,0.154684,0.065359,0.528,34.848,4.174207,0.543839,Advanced
4.967262,0.526786,13.655846,11.967742,-167.582385,11.920635,24.225806,20.861111,2.032258,1.75,0.833333,0.428571,0.75,0.285714,0.5,1.16129,3.365079,5.888889,0.5,31,24.225806,107.677419,0.513158,0.252632,0.168421,0.065789,0.59375,33.84375,4.113621,0.505992,Advanced
5.205371,0.549763,13.831758,12.84,-192.443765,12.962963,28,26.923077,2.16,2.076923,0.807692,0.351852,0.730769,0.203704,0.423077,1.04,3.925926,8.153846,0.423077,25,28,132.76,0.46134,0.283505,0.157216,0.097938,0.481818,25.536364,3.573259,0.554286,Advanced
4.805846,0.519833,16.08965,10.857143,-154.006311,13.653846,21.734694,19.363636,1.591837,1.418182,0.636364,0.410256,0.581818,0.435897,0.618182,1.122449,3.089744,4.381818,0.618182,49,21.734694,94.122449,0.557169,0.277677,0.123412,0.041742,0.594771,54.124183,5.202124,0.517371,Advanced
4.994755,0.578671,13.839805,11.535714,-164.668817,11.796296,22.75,22.75,1.928571,1.928571,0.75,0.407407,0.785714,0.222222,0.428571,1,3.444444,6.642857,0.428571,28,22.75,102.607143,0.566667,0.269444,0.138889,0.025,0.546392,28.958763,3.805178,0.565149,Advanced
4.731947,0.550328,16.637761,9.428571,-137.678975,13.379747,18.875,19.218182,1.410714,1.436364,0.490909,0.316456,0.454545,0.265823,0.381818,0.982143,2.898734,4.163636,0.381818,56,18.875,77.232143,0.461248,0.272212,0.155009,0.111531,0.548611,43.340278,4.65512,0.500473,Advanced
5.472885,0.492408,14.951694,13.864865,-195.188193,13.038961,27.135135,25.74359,2.081081,1.974359,0.948718,0.454545,0.897436,0.246753,0.487179,1.054054,4.402597,8.692308,0.487179,37,27.135135,136.594595,0.551433,0.274874,0.116358,0.057336,0.496933,40.251534,4.486175,0.590637,Advanced
5.38055,0.478858,14.7283,12.75,-183.929069,14.162162,26.2,22.782609,1.85,1.608696,0.608696,0.378378,0.608696,0.324324,0.521739,1.15,4.256757,6.847826,0.521739,40,26.2,128.05,0.59325,0.261101,0.094139,0.05151,0.503401,37.251701,4.315768,0.537214,Advanced
4.951396,0.540848,16.818546,11.139535,-172.510751,11.913043,25.488372,17.967213,2.139535,1.508197,0.819672,0.391304,0.590164,0.23913,0.360656,1.418605,2.521739,3.803279,0.360656,43,25.488372,111.348837,0.48474,0.29982,0.136445,0.078995,0.550898,50.682635,5.034016,0.508212,Advanced
5.298507,0.563433,15.976078,11.969697,-194.246675,13.202899,27.606061,23.973684,2.090909,1.815789,0.894737,0.42029,0.763158,0.333333,0.605263,1.151515,4.014493,7.289474,0.605263,33,27.606061,129.575758,0.5,0.221116,0.2251,0.053785,0.495495,27.252252,3.691358,0.551043,Advanced
4.7289,0.488491,13.660292,13.916667,-158.73062,11.957746,23.583333,21.769231,1.972222,1.820513,0.897436,0.464789,0.846154,0.15493,0.282051,1.083333,3.309859,6.025641,0.282051,36,23.583333,102.722222,0.501109,0.345898,0.095344,0.05765,0.455128,32.314103,4.019583,0.531213,Advanced
4.518837,0.513455,15.649862,12.560976,-174.973956,11.477778,25.195122,21.520833,2.195122,1.875,1.083333,0.488889,0.916667,0.155556,0.291667,1.170732,3.2,6,0.291667,41,25.195122,102.390244,0.443137,0.341176,0.117647,0.098039,0.465517,37.706897,4.342056,0.493708,Advanced
4.584019,0.484136,14.123178,11.682927,-161.531321,12.52,22.902439,21.340909,1.829268,1.704545,0.772727,0.386667,0.659091,0.306667,0.522727,1.073171,3.16,5.386364,0.522727,41,22.902439,95.146341,0.451193,0.32538,0.104121,0.119306,0.526667,41.606667,4.561067,0.490948,Advanced
5.021127,0.540845,14.411263,12.428571,-156.569698,10.916667,22.457143,21.833333,2.057143,2,0.972222,0.486111,0.972222,0.180556,0.361111,1.028571,3.125,6.25,0.361111,35,22.457143,101.857143,0.461722,0.315789,0.138756,0.083732,0.575758,43.757576,4.677477,0.531807,Advanced
4.64712,0.520419,16.082542,13.212121,-223.025989,13.367089,32,29.333333,2.393939,2.194444,1.138889,0.518987,1.138889,0.253165,0.555556,1.090909,5.468354,12,0.555556,33,32,134.484848,0.481149,0.271095,0.149013,0.098743,0.523179,41.331126,4.545939,0.527462,Advanced
4.784437,0.498423,15.370503,11.166667,-180.143071,14.105263,25.52381,19.142857,1.809524,1.357143,0.517857,0.302632,0.410714,0.394737,0.535714,1.333333,3.539474,4.803571,0.535714,42,25.52381,108.333333,0.566308,0.241935,0.137993,0.053763,0.451852,27.562963,3.712342,0.520522,Advanced
4.777778,0.531823,16.192244,11.928571,-270.465603,11.444444,24.52381,17.758621,2.142857,1.551724,0.672414,0.344444,0.534483,0.155556,0.241379,1.380952,2.822222,4.37931,0.241379,42,24.52381,105.833333,0.487179,0.304029,0.120879,0.087912,0.493976,40.506024,4.500335,0.530097,Advanced
4.916996,0.543478,17.289102,13.756757,-212.860657,11.326531,30,25.227273,2.648649,2.227273,1.318182,0.530612,1.181818,0.214286,0.477273,1.189189,4,8.909091,0.477273,37,30,134.486486,0.513158,0.276316,0.129934,0.080592,0.535714,48.214286,4.909903,0.547748,Advanced
5.113208,0.574124,15.638952,12.451613,-386.424402,13.190476,26.806452,23.742857,2.032258,1.8,0.685714,0.444444,0.8,0.31746,0.571429,1.129032,3.698413,6.657143,0.571429,31,26.806452,123.419355,0.602592,0.237581,0.116631,0.043197,0.554545,33.827273,4.112619,0.55716,Advanced
5.290429,0.523652,15.787923,10.283019,-132.24462,12.317073,19.056604,18.035714,1.54717,1.464286,0.464286,0.317073,0.464286,0.182927,0.267857,1.056604,3.512195,5.142857,0.267857,53,19.056604,90.886792,0.42674,0.276557,0.195971,0.100733,0.483444,35.291391,4.200678,0.540594,Advanced
4.880482,0.529605,15.993728,11.818182,-155.81911,12.059524,23.022727,19.862745,1.909091,1.647059,0.745098,0.369048,0.607843,0.285714,0.470588,1.159091,2.702381,4.45098,0.470588,44,23.022727,101.522727,0.463878,0.315589,0.127376,0.093156,0.493976,40.506024,4.500335,0.51925,Advanced
4.959724,0.631761,18.623549,10.809524,-169.376396,12.371795,22.97619,20.978261,1.857143,1.695652,0.565217,0.320513,0.543478,0.230769,0.391304,1.095238,2.897436,4.913043,0.391304,42,22.97619,102.619048,0.448905,0.286496,0.164234,0.100365,0.579618,52.745223,5.135427,0.567876,Advanced
5.2,0.57377,17.355965,10.681818,-169.950962,15.313433,23.318182,19,1.522727,1.240741,0.388889,0.328358,0.407407,0.522388,0.648148,1.227273,4.462687,5.537037,0.648148,44,23.318182,108.136364,0.515571,0.249135,0.185121,0.050173,0.534722,41.173611,4.537269,0.563353,Advanced
5.130682,0.577273,17.124677,12.212121,-212.0424,13.189189,29.575758,21.217391,2.242424,1.608696,0.76087,0.405405,0.652174,0.283784,0.456522,1.393939,4.432432,7.130435,0.456522,33,29.575758,137.060606,0.511583,0.233591,0.198842,0.055985,0.677686,55.570248,5.27116,0.530738,Advanced
5.068376,0.603419,14.594754,12.692308,-169.612421,12.480769,24.961538,21.633333,2,1.733333,0.666667,0.365385,0.633333,0.230769,0.4,1.153846,2.653846,4.6,0.4,26,24.961538,114.346154,0.504202,0.291317,0.123249,0.081232,0.673077,47.115385,4.853627,0.550077,Advanced
5.049865,0.501348,13.65655,12.424242,-204.081379,11.351351,25.454545,24,2.242424,2.114286,0.942857,0.418919,0.885714,0.256757,0.542857,1.060606,4.067568,8.6,0.542857,33,25.454545,114.030303,0.506881,0.259174,0.16055,0.073394,0.442478,22.123894,3.325951,0.519048,Advanced
4.364501,0.453249,11.38548,12.433333,-147.737494,8.8,23.466667,21.333333,2.666667,2.424242,1.393939,0.5125,1.242424,0.15,0.363636,1.1,1.4625,3.545455,0.363636,30,23.466667,91.8,0.455657,0.366972,0.107034,0.070336,0.35,14.7,2.711088,0.464489,Advanced
4.68669,0.513545,14.963481,11.304348,-149.344078,12.050633,20.695652,17.62963,1.717391,1.462963,0.592593,0.392405,0.574074,0.126582,0.185185,1.173913,2.860759,4.185185,0.185185,46,20.695652,87.021739,0.476861,0.303823,0.128773,0.090543,0.509934,39.264901,4.430852,0.522059,Advanced
5.091275,0.563758,15.387609,10.757576,-193.847543,16.754717,26.909091,25.371429,1.606061,1.514286,0.457143,0.283019,0.428571,0.471698,0.714286,1.060606,4.716981,7.142857,0.714286,33,26.909091,117.121212,0.556962,0.206751,0.168776,0.067511,0.561224,30.867347,3.928571,0.533784,Advanced
4.660839,0.494172,14.475121,11.02381,-214.00613,12.358974,22.952381,22.418605,1.857143,1.813953,0.651163,0.397436,0.72093,0.25641,0.465116,1.02381,4.038462,7.325581,0.465116,42,22.952381,95.404762,0.487654,0.273663,0.148148,0.090535,0.481203,30.796992,3.924092,0.504149,Advanced
5.171674,0.556867,17.00041,13.513514,-208.794032,12.297619,27.918919,27.918919,2.27027,2.27027,1.027027,0.488095,1.108108,0.202381,0.459459,1,3.928571,8.918919,0.459459,37,27.918919,130.27027,0.470588,0.297578,0.136678,0.095156,0.546512,51.372093,5.06814,0.559535,Advanced
5.012545,0.605735,14.308681,10.285714,-129.882161,11.137931,18.457143,14.681818,1.657143,1.318182,0.363636,0.293103,0.386364,0.258621,0.340909,1.257143,2.293103,3.022727,0.340909,35,18.457143,80.171429,0.495522,0.340299,0.089552,0.074627,0.535088,32.640351,4.039824,0.518576,Advanced
5.017742,0.504839,12.570382,15.818182,-205.935156,11.25,30.681818,29.347826,2.727273,2.608696,1.391304,0.5,1.304348,0.15,0.391304,1.045455,3.066667,8,0.391304,22,30.681818,141.409091,0.494681,0.340426,0.090426,0.074468,0.40625,21.125,3.25,0.557037,Advanced
5.001244,0.502488,14.247981,11.136364,-142.373167,12.728571,20.25,18.5625,1.590909,1.458333,0.375,0.257143,0.375,0.285714,0.416667,1.090909,2.971429,4.333333,0.416667,44,20.25,91.75,0.536017,0.305085,0.118644,0.040254,0.486111,34.027778,4.12479,0.529742,Advanced
4.920319,0.571049,15.670071,13.580645,-193.244399,11.971429,27.032258,22.648649,2.258065,1.891892,1.216216,0.514286,0.972973,0.4,0.756757,1.193548,3.185714,6.027027,0.756757,31,27.032258,119.774194,0.492205,0.32294,0.13363,0.051225,0.496552,35.751724,4.227986,0.5358,Advanced
5.32703,0.535039,16.042248,11.585366,-171.087405,13.236842,24.536585,24.536585,1.853659,1.853659,0.780488,0.421053,0.780488,0.210526,0.390244,1,3.25,6.02439,0.390244,41,24.536585,117,0.523364,0.263551,0.157009,0.056075,0.588652,48.858156,4.942578,0.531809,Advanced
4.880517,0.5662,17.2575,11.456522,-168.235845,12.9125,22.456522,17.810345,1.73913,1.37931,0.448276,0.35,0.482759,0.2125,0.293103,1.26087,4.125,5.689655,0.293103,46,22.456522,98.565217,0.504333,0.272097,0.161179,0.062392,0.490446,37.764331,4.345361,0.558567,Advanced
4.529986,0.53696,14.378088,9.888889,-131.958519,11.040541,18.155556,17.020833,1.644444,1.541667,0.520833,0.324324,0.5,0.162162,0.25,1.066667,2.297297,3.541667,0.25,45,18.155556,72.177778,0.485849,0.306604,0.110849,0.096698,0.446154,25.876923,3.597007,0.518972,Advanced
5.04507,0.542254,14.448793,13.275862,-194.834093,10.051282,27.034483,23.757576,2.689655,2.363636,1.333333,0.525641,1.242424,0.346154,0.818182,1.137931,2.679487,6.333333,0.818182,29,27.034483,124.344828,0.482993,0.306122,0.14966,0.061224,0.459259,28.474074,3.7732,0.5625,Advanced
